idx,row,col,lon_deg,lat_deg,elev_m,slope_deg,seg_dist_m,cum_dist_m,seg_time_s,cum_time_s
916,14106,12220,23.86816405503143,2.448242187617112,-2096.7857837677,1.4779703466496146,83.75721372749119,60604.13638202028,121.35725934321295,77415.6956263156
917,14105,12221,23.870117180031514,2.450195312617206,-2097.2752571105957,1.5908968552019618,83.75721372749119,60687.89359574777,113.70156355283275,77529.39718986844
918,14104,12222,23.872070305031627,2.452148437617299,-2100.7442474365234,0.14125349719772737,83.75721372749119,60771.650809475264,97.7503989584298,77627.14758882688
919,14103,12223,23.874023430031684,2.4541015626173928,-2100.478410720825,0.3298451914423605,83.75721372749119,60855.408023202755,88.48111038214026,77715.62869920902
920,14102,12223,23.874023430031684,2.456054687617486,-2100.0912189483643,0.9761443592209602,59.2252938,60914.63331700276,68.45691887432311,77784.08561808334
921,14101,12224,23.875976555031798,2.4580078126175797,-2100.3384590148926,0.22674519946681526,83.75721372749119,60998.39053073025,94.14307379759062,77878.22869188093
922,14100,12224,23.875976555031798,2.4599609376176734,-2100.8260250091553,1.6906780148711495,59.2252938,61057.61582453025,70.8644195335139,77949.09311141443
923,14099,12225,23.87792968003191,2.461914062617767,-2106.090784072876,2.6500270536752084,83.75721372749119,61141.37303825774,127.09120587980681,78076.18431729425
924,14098,12226,23.879882805031997,2.4638671876178564,-2106.7230701446533,0.5959276364850855,83.75721372749119,61225.13025198523,113.30226822213888,78189.48658551638
925,14097,12226,23.879882805031997,2.46582031261795,-2105.764389038086,0.22022616804707046,59.2252938,61284.355545785234,66.86836952998182,78256.35495504636
926,14096,12227,23.881835930032082,2.4677734376180434,-2108.478307723999,1.5176926473171488,83.75721372749119,61368.112759512725,98.18574704828512,78354.54070209464
927,14095,12228,23.883789055032167,2.469726562618137,-2109.804391860962,0.06890801619094356,83.75721372749119,61451.86997324022,96.83054580229893,78451.37124789694
928,14094,12229,23.88574218003228,2.4716796876182303,-2107.7020168304443,0.6126691316968372,83.75721372749119,61535.62718696771,95.33094044039734,78546.70218833734
929,14093,12230,23.887695305032366,2.473632812618324,-2107.0077419281006,1.6643971658145964,83.75721372749119,61619.3844006952,106.78647464607633,78653.4886629834
930,14092,12231,23.88964843003245,2.4755859376184173,-2110.2113723754883,1.740006947381915,83.75721372749119,61703.14161442269,116.82924659216984,78770.31790957558
931,14091,12232,23.891601555032537,2.477539062618511,-2110.907554626465,0.9242824742920999,83.75721372749119,61786.89882815018,108.78428590377405,78879.10219547935
932,14090,12232,23.891601555032537,2.4794921876186042,-2111.1221313476562,1.0296774633435526,59.2252938,61846.12412195018,71.94952386252018,78951.05171934188
933,14089,12232,23.891601555032537,2.481445312618698,-2111.783266067505,0.6935903959575641,59.2252938,61905.349415750185,70.16718205597115,79021.21890139785
934,14088,12233,23.89355468003265,2.483398437618791,-2111.0684871673584,0.691479933657873,83.75721372749119,61989.106629477676,98.2744581493466,79119.4933595472
935,14087,12233,23.89355468003265,2.485351562618885,-2111.2120151519775,0.7287728448705098,59.2252938,62048.33192327768,68.22987150114444,79187.72323104834
936,14086,12233,23.89355468003265,2.487304687618978,-2112.4367713928223,0.5159781522076569,59.2252938,62107.55721707768,66.78443378341825,79254.50766483176
937,14085,12234,23.895507805032736,2.489257812619072,-2112.844467163086,0.25871816251118,83.75721372749119,62191.31443080517,90.3858755328928,79344.89354036466
938,14084,12234,23.895507805032736,2.491210937619165,-2112.0693683624268,0.7323024645634548,59.2252938,62250.53972460517,67.49462841214175,79412.3881687768
939,14083,12234,23.895507805032736,2.493164062619259,-2111.804485321045,0.4784168929001068,59.2252938,62309.765018405174,67.57780182179285,79479.9659705986
940,14082,12234,23.895507805032736,2.4951171876193525,-2111.090898513794,0.27162771529663493,59.2252938,62368.99031220518,65.77639834460095,79545.7423689432
941,14081,12235,23.89746093003282,2.497070312619446,-2113.131046295166,2.274109008503321,83.75721372749119,62452.74752593267,105.39541666802023,79651.13778561122
942,14080,12236,23.899414055032906,2.4990234376195395,-2115.844964981079,1.1530449488173444,83.75721372749119,62536.50473966016,116.50187396328734,79767.63965957452
943,14079,12236,23.899414055032906,2.5009765626196327,-2116.0902976989746,0.3570750124383429,59.2252938,62595.73003346016,68.6051823165586,79836.24484189108
944,14078,12237,23.90136718003302,2.5029296876197265,-2116.64080619812,0.791911124543038,83.75721372749119,62679.48724718765,93.74348129911536,79929.98832319019
945,14077,12238,23.903320305033134,2.5048828126198197,-2118.0078983306885,0.5887141452930544,83.75721372749119,62763.24446091514,95.82458662171022,80025.8129098119
946,14076,12238,23.903320305033134,2.5068359376199134,-2118.783950805664,1.1232873611043488,59.2252938,62822.469754715145,70.00057439187187,80095.81348420377
947,14075,12239,23.90527343003319,2.5087890626200067,-2121.3958263397217,0.9001618252913338,83.75721372749119,62906.226968442636,101.88053547363107,80197.6940196774
948,14074,12240,23.907226555033304,2.5107421876201004,-2121.0484504699707,0.4366018705622523,83.75721372749119,62989.98418217013,96.63037685012898,80294.32439652752
949,14073,12241,23.90917968003339,2.5126953126201936,-2121.006965637207,0.6447096413305003,83.75721372749119,63073.74139589762,93.41717083119842,80387.74156735871
950,14072,12241,23.90917968003339,2.5146484376202873,-2120.5177307128906,0.7981011305168147,59.2252938,63132.96668969762,69.83697399546942,80457.57854135417
951,14071,12241,23.90917968003339,2.5166015626203806,-2122.5385665893555,2.126345883587439,59.2252938,63192.19198349762,78.11616432666871,80535.69470568084
952,14070,12242,23.911132805033503,2.5185546876204743,-2124.701499938965,0.5758991048491686,83.75721372749119,63275.94919722511,107.88045818908881,80643.57516386993
953,14069,12243,23.91308593003356,2.5205078126205676,-2123.032808303833,0.7123562433873533,83.75721372749119,63359.7064109526,100.12927854418854,80743.70444241412
954,14068,12244,23.915039055033674,2.5224609376206613,-2122.7006912231445,0.5869436691974526,83.75721372749119,63443.463624680095,96.32103641826704,80840.0254788324
955,14067,12244,23.915039055033674,2.524414062620755,-2121.6399669647217,0.6203443142400792,59.2252938,63502.6889184801,69.88471105193,80909.91018988432
956,14066,12244,23.915039055033674,2.526367187620848,-2121.8037605285645,0.8432897239912069,59.2252938,63561.9142122801,68.50526780070817,80978.41545768503
957,14065,12244,23.915039055033674,2.528320312620942,-2123.110294342041,0.9371552427833777,59.2252938,63621.1395060801,70.45306748016547,81048.86852516519
958,14064,12244,23.915039055033674,2.530273437621035,-2123.7025260925293,0.8381915316140751,59.2252938,63680.3647998801,70.58632922272676,81119.45485438792
959,14063,12244,23.915039055033674,2.532226562621129,-2123.886823654175,1.144270276195078,59.2252938,63739.590093680104,72.13247624891534,81191.58733063683
960,14062,12244,23.915039055033674,2.534179687621222,-2123.7239837646484,1.195908698980757,59.2252938,63798.81538748011,75.35626171645526,81266.94359235329
961,14061,12244,23.915039055033674,2.536132812621316,-2122.8466033935547,1.127518759143831,59.2252938,63858.04068128011,77.53301013572877,81344.47660248901
962,14060,12244,23.915039055033674,2.538085937621409,-2121.4797496795654,0.8766443591511166,59.2252938,63917.26597508011,76.64217992761773,81421.11878241663
963,14059,12244,23.915039055033674,2.540039062621503,-2121.0720539093018,0.24013465039113646,59.2252938,63976.49126888011,67.23619941766721,81488.35498183429
964,14058,12244,23.915039055033674,2.541992187621596,-2121.07253074646,0.33991111996686874,59.2252938,64035.716562680114,62.75899420411592,81551.11397603841
965,14057,12244,23.915039055033674,2.5439453126216898,-2121.419906616211,0.2226626092290646,59.2252938,64094.941856480116,62.574945776701924,81613.68892181512
966,14056,12244,23.915039055033674,2.545898437621783,-2121.236562728882,0.5047203529423746,59.2252938,64154.16715028012,64.16311629138733,81677.8520381065
967,14055,12245,23.91699218003376,2.5478515626218767,-2122.134208679199,1.4760909735733883,83.75721372749119,64237.92436400761,101.40798912975366,81779.26002723626
968,14054,12246,23.918945305033873,2.54980468762197,-2123.5623359680176,0.41236955991495444,83.75721372749119,64321.6815777351,100.25501773646735,81879.51504497272
969,14053,12246,23.918945305033873,2.5517578126220632,-2123.073101043701,0.1277849133434722,59.2252938,64380.9068715351,63.79091012923175,81943.30595510195
970,14052,12247,23.92089843003393,2.553710937622157,-2124.9704360961914,1.2654343485875876,83.75721372749119,64464.66408526259,95.22729186466741,82038.53324696662
971,14051,12248,23.922851555034043,2.5556640626222507,-2126.5008449554443,1.284780095451291,83.75721372749119,64548.421298990084,107.69402907541341,82146.22727604203
972,14050,12248,23.922851555034043,2.5576171876223444,-2127.9094219207764,1.221516227895231,59.2252938,64607.646592790086,75.73291960915878,82221.96019565119
973,14049,12248,23.922851555034043,2.5595703126224376,-2127.7670860290527,1.6138559845378682,59.2252938,64666.87188659009,79.0534903299077,82301.0136859811
974,14048,12248,23.922851555034043,2.5615234376225313,-2126.5838146209717,0.9849777042300464,59.2252938,64726.09718039009,80.57624131258646,82381.5899272937
975,14047,12249,23.92480468003413,2.5634765626226246,-2126.9099712371826,0.3502110783766089,83.75721372749119,64809.85439411758,95.4544696467934,82477.04439694049
976,14046,12249,23.92480468003413,2.5654296876227183,-2126.1146068573,1.001722757284129,59.2252938,64869.07968791758,69.9649872552642,82547.00938419576
977,14045,12249,23.92480468003413,2.5673828126228115,-2126.0740756988525,1.3539673990226935,59.2252938,64928.304981717585,75.0390287928967,82622.04841298865
978,14044,12249,23.92480468003413,2.5693359376229052,-2125.849962234497,0.7811960824046611,59.2252938,64987.53027551759,73.89800481800398,82695.94641780666
979,14043,12249,23.92480468003413,2.5712890626229985,-2125.605583190918,0.7510364753403722,59.2252938,65046.75556931759,69.7476042221359,82765.6940220288
980,14042,12250,23.926757805034242,2.573242187623092,-2124.9449253082275,0.35248852332193015,83.75721372749119,65130.51278304508,95.31624339997816,82861.01026542878
981,14041,12251,23.9287109300343,2.5751953126231855,-2123.992443084717,0.20264224763540112,83.75721372749119,65214.26999677257,91.08134143845605,82952.09160686724
982,14040,12251,23.9287109300343,2.577148437623279,-2125.401020050049,1.0341242371659916,59.2252938,65273.49529057257,66.47507911084945,83018.56668597809
983,14039,12251,23.9287109300343,2.5791015626233724,-2125.728130340576,0.3138604057586706,59.2252938,65332.720584372575,67.52186653567593,83086.08855251377
984,14038,12251,23.9287109300343,2.581054687623462,-2125.4632472991943,0.6817947925231314,59.2252938,65391.94587817258,66.11652176526049,83152.20507427903
985,14037,12251,23.9287109300343,2.5830078126235554,-2126.8436908721924,1.0280216008939855,59.2252938,65451.17117197258,69.90102184239895,83222.10609612142
986,14036,12252,23.930664055034413,2.584960937623649,-2127.81023979187,0.5636998609824351,83.75721372749119,65534.92838570007,97.87699551752833,83319.98309163895
987,14035,12252,23.930664055034413,2.5869140626237423,-2127.7084350585938,0.5420180176190718,59.2252938,65594.15367950007,66.43443346915323,83386.4175251081
988,14034,12253,23.932617180034526,2.588867187623836,-2126.5041828155518,0.9005574551212912,83.75721372749119,65677.91089322757,100.23144536705607,83486.64897047516
989,14033,12253,23.932617180034526,2.5908203126239298,-2126.096487045288,0.5086494474020208,59.2252938,65737.13618702757,69.31845435446105,83555.96742482962
990,14032,12253,23.932617180034526,2.5927734376240235,-2125.648021697998,1.782525994691194,59.2252938,65796.36148082757,75.28679694007562,83631.25422176969
991,14031,12254,23.93457030503461,2.5947265626241167,-2128.0758380889893,1.7723615584673313,83.75721372749119,65880.11869455507,118.82240793942859,83750.07662970912
992,14030,12254,23.93457030503461,2.5966796876242104,-2127.035617828369,1.1343555631200093,59.2252938,65939.34398835507,82.59061082357505,83832.6672405327
993,14029,12254,23.93457030503461,2.5986328126243037,-2128.0970573425293,0.9879707531493641,59.2252938,65998.56928215508,72.95889493940875,83905.6261354721
994,14028,12255,23.936523430034697,2.600585937624397,-2129.0764808654785,0.1874897592477024,83.75721372749119,66082.32649588257,93.68442271471166,83999.31055818681
995,14027,12256,23.938476555034782,2.6025390626244906,-2128.7903785705566,0.20454519712620445,83.75721372749119,66166.08370961007,87.85291307348383,84087.1634712603
996,14026,12256,23.938476555034782,2.604492187624584,-2128.852128982544,0.9459350713681988,59.2252938,66225.30900341008,66.25046286596077,84153.41393412626
997,14025,12256,23.938476555034782,2.6064453126246776,-2129.0361881256104,0.39760227354609345,59.2252938,66284.53429721008,67.59800636339074,84221.01194048965
998,14024,12256,23.938476555034782,2.608398437624771,-2128.7713050842285,0.8413726428352969,59.2252938,66343.75959101008,67.72416283869643,84288.73610332835
999,14023,12256,23.938476555034782,2.6103515626248646,-2128.7310123443604,1.1097712032504756,59.2252938,66402.98488481008,72.08195780623839,84360.81806113459
1000,14022,12256,23.938476555034782,2.612304687624958,-2130.425214767456,0.3242687102542137,59.2252938,66462.21017861008,67.75958259182799,84428.57764372641
1001,14021,12256,23.938476555034782,2.6142578126250515,-2128.185272216797,1.3896411161293132,59.2252938,66521.43547241008,76.83244985690722,84505.41009358333
1002,14020,12256,23.938476555034782,2.616210937625145,-2132.446527481079,2.4130716465194912,59.2252938,66580.66076621009,84.95354879536916,84590.3636423787
1003,14019,12256,23.938476555034782,2.6181640626252385,-2133.0795288085938,0.3489646231788436,59.2252938,66639.88606001009,76.26879652837775,84666.63243890708
1004,14018,12257,23.940429680034896,2.620117187625332,-2133.038282394409,1.7350405244561984,83.75721372749119,66723.64327373759,102.30704288033098,84768.93948178741
1005,14017,12258,23.94238280503498,2.622070312625426,-2130.5365562438965,0.328848909034568,83.75721372749119,66807.40048746509,109.85142198132985,84878.79090376875
1006,14016,12259,23.944335930035066,2.624023437625519,-2130.017042160034,1.0603113576305787,83.75721372749119,66891.15770119258,97.4824216280321,84976.27332539677
1007,14015,12260,23.94628905503515,2.625976562625613,-2130.363702774048,0.3621036476796055,83.75721372749119,66974.91491492008,96.24537084347467,85072.51869624025
1008,14014,12261,23.948242180035265,2.627929687625706,-2129.934787750244,0.47003550157344703,83.75721372749119,67058.67212864758,92.19264005566491,85164.71133629592
1009,14013,12261,23.948242180035265,2.6298828126257994,-2132.363796234131,1.879835608930864,59.2252938,67117.89742244758,73.57179552279483,85238.28313181871
1010,14012,12261,23.948242180035265,2.631835937625893,-2133.0783367156982,0.5120299617798503,59.2252938,67177.12271624758,74.35119755018152,85312.63432936888
1011,14011,12262,23.950195305035322,2.6337890626259863,-2135.2415084838867,3.0857288587671223,83.75721372749119,67260.87992997508,115.55953069739282,85428.19386006628
1012,14010,12263,23.952148430035436,2.63574218762608,-2138.6899948120117,0.8303198075535931,83.75721372749119,67344.63714370258,119.83368329441656,85548.0275433607
1013,14009,12264,23.95410155503555,2.6376953126261733,-2134.523630142212,1.2227757147365523,83.75721372749119,67428.39435743008,116.37530143817881,85664.40284479888
1014,14008,12264,23.95410155503555,2.639648437626267,-2135.2741718292236,0.7188043068159042,59.2252938,67487.61965123008,71.64375494112028,85736.04659974
1015,14007,12265,23.956054680035635,2.6416015626263603,-2137.0770931243896,0.567046421915924,83.75721372749119,67571.37686495758,94.83099939858121,85830.87759913858
1016,14006,12265,23.956054680035635,2.643554687626454,-2137.057065963745,1.0107406828512986,59.2252938,67630.60215875758,69.33770219283468,85900.21530133141
1017,14005,12265,23.956054680035635,2.645507812626547,-2135.5245113372803,2.913442333015527,59.2252938,67689.82745255758,91.8783618903936,85992.0936632218
1018,14004,12265,23.956054680035635,2.647460937626641,-2132.364273071289,2.2805320608181674,59.2252938,67749.05274635759,113.5386855406209,86105.63234876243
1019,14003,12265,23.956054680035635,2.649414062626734,-2131.793260574341,0.6306742757125405,59.2252938,67808.27804015759,80.07982076224712,86185.71216952468
1020,14002,12265,23.956054680035635,2.651367187626828,-2132.8957080841064,1.1609152259644735,59.2252938,67867.50333395759,70.48405827520598,86256.19622779988
1021,14001,12265,23.956054680035635,2.6533203126269216,-2133.998394012451,0.9739495267370446,59.2252938,67926.72862775759,73.03535448035171,86329.23158228023
1022,14000,12265,23.956054680035635,2.6552734376270153,-2134.896755218506,0.4479630391138847,59.2252938,67985.9539215576,67.97419720693601,86397.20577948717
1023,13999,12265,23.956054680035635,2.6572265626271085,-2134.162425994873,0.7431759980122026,59.2252938,68045.1792153576,68.78764876482214,86465.99342825198
1024,13998,12264,23.95410155503555,2.659179687627202,-2134.028673171997,0.15358680278299403,83.75721372749119,68128.9364290851,91.82217147352783,86557.81559972551
1025,13997,12264,23.95410155503555,2.6611328126272955,-2135.118246078491,1.7217173993421067,59.2252938,68188.1617228851,70.31332745415145,86628.12892717966
1026,13996,12264,23.95410155503555,2.6630859376273888,-2136.0113620758057,0.9103191336972808,59.2252938,68247.3870166851,76.57362359161516,86704.70255077127
1027,13995,12264,23.95410155503555,2.6650390626274825,-2136.369228363037,1.1417782313375664,59.2252938,68306.6123104851,72.60856157257086,86777.31111234384
1028,13994,12264,23.95410155503555,2.6669921876275757,-2138.3159160614014,1.255922788190385,59.2252938,68365.8376042851,74.77632646669723,86852.08743881054
1029,13993,12264,23.95410155503555,2.6689453126276694,-2138.9236450195312,1.0060605682705068,59.2252938,68425.0628980851,74.08290209663687,86926.17034090718
1030,13992,12264,23.95410155503555,2.6708984376277627,-2137.263298034668,0.9157004100871353,59.2252938,68484.2881918851,76.98187802462958,87003.1522189318
1031,13991,12264,23.95410155503555,2.6728515626278564,-2137.138605117798,0.6331679604995483,59.2252938,68543.51348568511,69.48424090510987,87072.63645983691
1032,13990,12264,23.95410155503555,2.6748046876279497,-2137.2103691101074,0.40487831454742496,59.2252938,68602.73877948511,65.6705428882183,87138.30700272512
1033,13989,12264,23.95410155503555,2.6767578126280434,-2137.728691101074,0.427937100577437,59.2252938,68661.96407328511,64.2562364127829,87202.5632391379
1034,13988,12264,23.95410155503555,2.6787109376281366,-2138.0863189697266,0.3693958279845167,59.2252938,68721.18936708511,64.06241937082893,87266.62565850874
1035,13987,12264,23.95410155503555,2.6806640626282303,-2138.4081840515137,1.0233509974333466,59.2252938,68780.41466088512,67.85684744204167,87334.48250595079
1036,13986,12264,23.95410155503555,2.6826171876283236,-2140.123128890991,1.5233325332064802,59.2252938,68839.63995468512,75.8678585158882,87410.35036446668
1037,13985,12264,23.95410155503555,2.6845703126284173,-2140.3913497924805,2.0703352432487545,59.2252938,68898.86524848512,84.632200886397,87494.98256535307
1038,13984,12264,23.95410155503555,2.686523437628511,-2139.3024921417236,0.3252497059777699,59.2252938,68958.09054228512,77.61182315435191,87572.59438850742
1039,13983,12264,23.95410155503555,2.6884765626286042,-2140.8743858337402,1.4605386343288551,59.2252938,69017.31583608512,69.97953143160876,87642.57391993904
1040,13982,12264,23.95410155503555,2.690429687628698,-2141.892671585083,0.3308223934007845,59.2252938,69076.54112988512,70.15339913761238,87712.72731907664
1041,13981,12264,23.95410155503555,2.692382812628791,-2141.5536403656006,0.6054092966534734,59.2252938,69135.76642368513,65.95060280939181,87778.67792188603
1042,13980,12264,23.95410155503555,2.694335937628885,-2140.64359664917,0.2391617943268567,59.2252938,69194.99171748513,66.92347288240187,87845.60139476844
1043,13979,12264,23.95410155503555,2.6962890626289746,-2141.8581008911133,1.2728415112638876,59.2252938,69254.21701128513,68.24629483001873,87913.84768959846
1044,13978,12264,23.95410155503555,2.698242187629068,-2143.23353767395,0.8791022520059842,59.2252938,69313.44230508513,73.04926865194672,87986.8969582504
1045,13977,12264,23.95410155503555,2.7001953126291616,-2142.930507659912,1.3315397288588844,59.2252938,69372.66759888513,74.75238886611344,88061.64934711652
1046,13976,12264,23.95410155503555,2.702148437629255,-2143.2347297668457,1.1876050599763894,59.2252938,69431.89289268514,76.106433105864,88137.75578022237
1047,13975,12264,23.95410155503555,2.7041015626293485,-2144.413471221924,1.1830727248482167,59.2252938,69491.11818648514,74.77202023628179,88212.52780045866
1048,13974,12264,23.95410155503555,2.706054687629442,-2145.6639766693115,1.4000670699962035,59.2252938,69550.34348028514,76.34124005476943,88288.86904051343
1049,13973,12264,23.95410155503555,2.708007812629535,-2146.561861038208,1.702830270411223,59.2252938,69609.56877408514,80.4915875867921,88369.36062810021
1050,13972,12264,23.95410155503555,2.7099609376296288,-2147.05753326416,0.7620816193091805,59.2252938,69668.79406788514,75.32024205155084,88444.68087015176
1051,13971,12265,23.956054680035635,2.711914062629722,-2144.0930366516113,2.35349982366821,83.75721372749119,69752.55128161264,123.39064438938695,88568.07151454115
1052,13970,12265,23.956054680035635,2.7138671876298157,-2142.0934200286865,0.33803096336947197,59.2252938,69811.77657541264,82.65988820744666,88650.7314027486
1053,13969,12265,23.956054680035635,2.7158203126299094,-2143.665313720703,1.4808504506028775,59.2252938,69871.00186921265,70.2055024506372,88720.93690519924
1054,13968,12265,23.956054680035635,2.717773437630003,-2145.155429840088,0.3764122988436974,59.2252938,69930.22716301265,70.5251242415107,88791.46202944075
1055,13967,12265,23.956054680035635,2.7197265626300964,-2144.2580223083496,0.7337971505238944,59.2252938,69989.45245681265,68.69059322081687,88860.15262266157
1056,13966,12265,23.956054680035635,2.72167968763019,-2144.176721572876,0.7931149451394609,59.2252938,70048.67775061265,69.23137592862722,88929.3839985902
1057,13965,12265,23.956054680035635,2.7236328126302833,-2145.0750827789307,0.998286876116381,59.2252938,70107.90304441265,70.61547510306542,88999.99947369327
1058,13964,12265,23.956054680035635,2.725585937630377,-2143.279790878296,1.7097880462502173,59.2252938,70167.12833821266,83.54701097799465,89083.54648467127
1059,13963,12265,23.956054680035635,2.7275390626304703,-2142.9128646850586,0.6039161862645134,59.2252938,70226.35363201266,75.34709496439662,89158.89357963567
1060,13962,12265,23.956054680035635,2.729492187630564,-2144.280433654785,0.8593249955961909,59.2252938,70285.57892581266,68.22009264213881,89227.1136722778
1061,13961,12265,23.956054680035635,2.7314453126306573,-2144.6893215179443,1.0879135432449496,59.2252938,70344.80421961266,71.83928621893817,89298.95295849674
1062,13960,12266,23.95800780503575,2.733398437630751,-2145.097017288208,0.7540862665773548,83.75721372749119,70428.56143334016,100.5436677214605,89399.4966262182
1063,13959,12266,23.95800780503575,2.7353515626308442,-2146.444320678711,1.6214455718385736,59.2252938,70487.78672714016,74.48558397301073,89473.98221019121
1064,13958,12266,23.95800780503575,2.7373046876309375,-2148.444890975952,0.6570604757877254,59.2252938,70547.01202094016,73.53954096842224,89547.52175115964
1065,13957,12266,23.95800780503575,2.739257812631031,-2147.4246978759766,0.5170525727469011,59.2252938,70606.23731474017,69.5277592910635,89617.0495104507
1066,13956,12266,23.95800780503575,2.7412109376311244,-2147.9763984680176,1.2957465965004211,59.2252938,70665.46260854017,70.650030498909,89687.6995409496
1067,13955,12267,23.959960930035805,2.743164062631218,-2149.2819786071777,0.9874518251729159,83.75721372749119,70749.21982226767,104.862954750397,89792.5624957
1068,13954,12268,23.96191405503592,2.7451171876313114,-2148.4856605529785,1.0717068462084938,83.75721372749119,70832.97703599517,105.37983668062878,89897.94233238063
1069,13953,12269,23.963867180036004,2.747070312631405,-2148.132562637329,0.45568260666867294,83.75721372749119,70916.73424972266,98.42593578545636,89996.36826816609
1070,13952,12270,23.96582030503609,2.749023437631499,-2149.035930633545,0.8648092551023311,83.75721372749119,71000.49146345016,95.29525410124148,90091.66352226732
1071,13951,12271,23.967773430036175,2.7509765626315925,-2150.0558853149414,1.172263851287032,83.75721372749119,71084.24867717766,102.38339104599113,90194.04691331332
1072,13950,12272,23.96972655503629,2.7529296876316858,-2151.6475677490234,1.1195626188873127,83.75721372749119,71168.00589090516,104.9304301080293,90298.97734342134
1073,13949,12273,23.971679680036374,2.7548828126317795,-2153.2182693481445,0.7206794662764329,83.75721372749119,71251.76310463266,100.22399103160076,90399.20133445294
1074,13948,12273,23.971679680036374,2.7568359376318727,-2153.9125442504883,0.3697001593620786,59.2252938,71310.98839843266,65.85327030421948,90465.05460475716
1075,13947,12274,23.973632805036488,2.7587890626319664,-2154.0958881378174,0.5748720976854893,83.75721372749119,71394.74561216016,91.9947362989498,90557.0493410561
1076,13946,12274,23.973632805036488,2.7607421876320597,-2154.6268463134766,0.31523334254522256,59.2252938,71453.97090596016,64.60106038189281,90621.65040143799
1077,13945,12275,23.975585930036544,2.762695312632153,-2153.2797813415527,1.6947072445915632,83.75721372749119,71537.72811968766,105.59796228107177,90727.24836371906
1078,13944,12276,23.977539055036658,2.7646484376322467,-2151.0138511657715,0.5285729349965077,83.75721372749119,71621.48533341516,111.17440770036727,90838.42277141943
1079,13943,12277,23.97949218003677,2.76660156263234,-2151.625633239746,1.1060041477532097,83.75721372749119,71705.24254714265,98.32261095935897,90936.74538237878
1080,13942,12278,23.98144530503683,2.7685546876324336,-2151.2742042541504,0.12076158017370983,83.75721372749119,71788.99976087015,95.22501836032467,91031.97040073911
1081,13941,12278,23.98144530503683,2.770507812632527,-2150.951623916626,0.6479182576577095,59.2252938,71848.22505467015,64.74422642514305,91096.71462716426
1082,13940,12278,23.98144530503683,2.7724609376326206,-2150.797128677368,0.6711890227875931,59.2252938,71907.45034847016,68.01839865254344,91164.7330258168
1083,13939,12278,23.98144530503683,2.774414062632714,-2151.179790496826,0.8015385163699542,59.2252938,71966.67564227016,68.52818510627375,91233.26121092307
1084,13938,12278,23.98144530503683,2.7763671876328075,-2151.7603397369385,1.3540081235736179,59.2252938,72025.90093607016,73.21640288596261,91306.47761380904
1085,13937,12278,23.98144530503683,2.778320312632901,-2152.8232097625732,0.5488195214441582,59.2252938,72085.12622987016,71.15143627780277,91377.62905008683
1086,13936,12278,23.98144530503683,2.7802734376329945,-2152.1568298339844,1.1150001767666915,59.2252938,72144.35152367016,71.82680674635971,91449.4558568332
1087,13935,12278,23.98144530503683,2.782226562633088,-2152.0798206329346,0.17855882091737324,59.2252938,72203.57681747017,67.32805944996679,91516.78391628317
1088,13934,12278,23.98144530503683,2.784179687633182,-2152.106761932373,0.8073868117472836,59.2252938,72262.80211127017,65.22719463304708,91582.01111091621
1089,13933,12278,23.98144530503683,2.786132812633275,-2153.4152030944824,0.8035512704920604,59.2252938,72322.02740507017,69.27150628842972,91651.28261720463
1090,13932,12278,23.98144530503683,2.788085937633369,-2152.4226665496826,0.6091635169983515,59.2252938,72381.25269887017,71.11710735868469,91722.39972456332
1091,13931,12278,23.98144530503683,2.790039062633462,-2152.5516510009766,0.43838053030620966,59.2252938,72440.47799267017,65.72778946047474,91788.1275140238
1092,13930,12278,23.98144530503683,2.7919921876335554,-2153.2328128814697,1.1898063439010993,59.2252938,72499.70328647018,69.34189361379416,91857.46940763759
1093,13929,12278,23.98144530503683,2.793945312633649,-2153.927803039551,0.21274401856045,59.2252938,72558.92858027018,67.65991325238765,91925.12932088997
1094,13928,12278,23.98144530503683,2.7958984376337424,-2153.3381938934326,1.4381438248025749,59.2252938,72618.15387407018,71.08217399398619,91996.21149488396
1095,13927,12278,23.98144530503683,2.797851562633836,-2153.4836292266846,0.9210475621103268,59.2252938,72677.37916787018,74.84658587545977,92071.05808075942
1096,13926,12278,23.98144530503683,2.7998046876339293,-2153.0301570892334,0.4353316320642001,59.2252938,72736.60446167018,69.05817885652264,92140.11625961594
1097,13925,12278,23.98144530503683,2.801757812634023,-2152.716636657715,1.3425074396250514,59.2252938,72795.82975547019,71.39712757241921,92211.51338718836
1098,13924,12278,23.98144530503683,2.8037109376341163,-2150.7861614227295,1.3819840382650237,59.2252938,72855.05504927019,84.37563686177147,92295.88902405014
1099,13923,12278,23.98144530503683,2.80566406263421,-2149.925708770752,0.8517909170503241,59.2252938,72914.28034307019,76.6801216727832,92372.56914572291
1100,13922,12278,23.98144530503683,2.8076171876343032,-2149.782657623291,0.21036615404812406,59.2252938,72973.50563687019,66.12501583262635,92438.69416155554
1101,13921,12279,23.983398430036942,2.809570312634397,-2152.4908542633057,0.5847394760631809,83.75721372749119,73057.26285059769,90.04290621325013,92528.73706776879
1102,13920,12279,23.983398430036942,2.81152343763449,-2154.0017127990723,1.4346376821292444,59.2252938,73116.48814439769,71.8506767185852,92600.58774448738
1103,13919,12279,23.983398430036942,2.8134765626345803,-2154.9203395843506,0.6199458671694895,59.2252938,73175.7134381977,72.26896434197934,92672.85670882935
